Property Type,Listing Status,Building Size(sq. m),Year Built,Bedrooms,Bathrooms,Num Floors,City,State,ZIP Code,USD Price
House,Pending,173.91,1909.0,4.0,2.0,0.0,Miles City,North Dakota,59301.0,"199,000"
House,Active,377.19,2024.0,3.0,2.0,0.0,Spearfish,North Dakota,57783.0,"1,100,000"
House,Active,118.92,2000.0,3.0,2.0,0.0,Lowry,North Dakota,56349.0,"185,000"
House,Active,242.48,1961.0,5.0,2.0,0.0,Miles City,North Dakota,59301.0,"315,000"
House,Active,167.23,1941.0,3.0,2.0,0.0,Deadwood,North Dakota,57732.0,"330,000"
House,Active,300.26,1972.0,5.0,4.0,0.0,Alexandria,North Dakota,56308.0,"389,000"
House,Active,102.56,1949.0,3.0,1.0,0.0,Miles City,North Dakota,59301.0,"110,000"
House,Active,119.38,1915.0,3.0,2.0,1.5,Deadwood,North Dakota,57732.0,"372,000"
House,Pending,227.06,1968.0,5.0,3.0,0.0,Miles City,North Dakota,59301.0,"315,000"
House,Pending,163.88,1928.0,3.0,2.0,0.0,Miles City,North Dakota,59301.0,"252,000"
House,Active,441.66,1911.0,9.0,5.0,0.0,Miles City,North Dakota,59301.0,"369,000"
House,Active,197.33,1948.0,4.0,2.0,1.5,Deadwood,North Dakota,57732.0,"369,000"
House,Active,288.0,1972.0,4.0,3.0,0.0,Miles City,North Dakota,59301.0,"459,900"
House,Pending,124.3,1941.0,3.0,1.0,0.0,Alexandria,North Dakota,56308.0,"289,500"
House,Pending,222.97,1900.0,7.0,1.0,0.0,Hewitt,North Dakota,56453.0,"344,000"
House,Active,142.7,1890.0,4.0,2.0,0.0,Alexandria,North Dakota,56308.0,"99,900"
House,Active,206.71,1977.0,5.0,2.0,0.0,Alexandria,North Dakota,56308.0,"319,900"
House,Active,100.52,1924.0,3.0,2.0,0.0,Madison,North Dakota,56256.0,"94,900"
House,Active,466.0,1961.0,6.0,3.0,0.0,Miles City,North Dakota,59301.0,"550,000"
House,Pending,116.31,1948.0,3.0,2.0,0.0,Alexandria,North Dakota,56308.0,"259,900"
House,Active,115.2,1920.0,3.0,2.0,0.0,Madison,North Dakota,56256.0,"101,000"
House,Active,159.14,1910.0,3.0,2.0,0.0,Alexandria,North Dakota,56308.0,"229,900"
Townhouse,Pending,261.06,1999.0,3.0,3.0,0.0,Alexandria,North Dakota,56308.0,"599,900"
House,Pending,172.43,1941.0,3.0,1.0,0.0,Madison,North Dakota,56256.0,"139,000"
House,Pending,65.13,,2.0,1.0,0.0,ALEXANDRIA,North Dakota,56308.0,"174,000"
House,Active,238.2,1963.0,4.0,3.0,0.0,Miles City,North Dakota,59301.0,"287,000"
House,Pending,280.94,1960.0,2.0,2.0,0.0,Alexandria,North Dakota,56308.0,"259,000"
House,Active,148.74,1900.0,4.0,3.0,0.0,Alexandria,North Dakota,56308.0,"325,000"
House,Pending,179.02,1922.0,3.0,2.0,0.0,Miles City,North Dakota,59301.0,"269,900"
House,Active,121.61,1910.0,3.0,1.0,0.0,Madison,North Dakota,56256.0,"52,500"
House,Pending,78.04,1960.0,2.0,1.0,0.0,Madison,North Dakota,56256.0,"79,000"
Townhouse,Active,1.0,1900.0,,,0.0,Miles City,North Dakota,59301.0,"350,000"
House,Active,257.99,1976.0,4.0,2.0,0.0,Carlos,North Dakota,56319.0,"369,000"
House,Active,74.32,1949.0,2.0,2.0,0.0,Alexandria,North Dakota,56308.0,"184,900"
House,Pending,200.3,1908.0,4.0,2.0,0.0,Miles City,North Dakota,59301.0,"191,000"
House,Active,53.51,1940.0,1.0,1.0,0.0,Nevis,North Dakota,56467.0,"199,900"
House,Pending,189.62,1930.0,4.0,2.0,0.0,Alexandria,North Dakota,56308.0,"225,000"
House,Active,85.84,1976.0,2.0,2.0,0.0,Miles City,North Dakota,59301.0,"85,500"
House,Active,194.35,2024.0,3.0,3.0,0.0,Alexandria,North Dakota,56308.0,"499,000"
House,Pending,196.21,1972.0,2.0,2.0,0.0,Miles City,North Dakota,59301.0,"233,000"
House,Pending,179.3,1994.0,3.0,3.0,0.0,Alexandria,North Dakota,56308.0,"358,000"
House,Active,330.55,2002.0,4.0,5.0,0.0,Alexandria,North Dakota,56308.0,"594,900"
House,Active,195.47,1940.0,3.0,2.0,0.0,Madison,North Dakota,56256.0,"80,000"
House,Pending,220.46,1970.0,3.0,2.0,0.0,Alexandria,North Dakota,56308.0,"329,900"
House,Active,177.82,2019.0,3.0,2.0,0.0,Box Elder,North Dakota,57719.0,"360,000"
House,Active,177.82,2019.0,3.0,2.0,0.0,Box Elder,North Dakota,57719.0,"360,000"
House,Active,209.03,1958.0,5.0,3.0,0.0,Madison,North Dakota,56256.0,"149,900"
House,Active,437.02,1976.0,5.0,5.0,0.0,Miles City,North Dakota,59301.0,"640,000"
House,Active,241.46,2018.0,4.0,3.0,0.0,Box Elder,North Dakota,57719.0,"424,900"
House,Active,217.76,1976.0,6.0,2.0,0.0,Miles City,North Dakota,59301.0,"89,900"
House,Active,145.76,2006.0,3.0,2.0,0.0,Rapid City,North Dakota,57701.0,"339,000"
House,Active,212.56,2020.0,4.0,3.0,0.0,Rapid City,North Dakota,57701.0,"439,000"
House,Active,205.69,2004.0,4.0,3.0,0.0,Rapid City,North Dakota,57701.0,"405,000"
House,Active,59.46,1994.0,,,0.0,Nevis,North Dakota,56467.0,"369,900"
Townhouse,Active,157.94,2024.0,2.0,2.0,0.0,Alexandria,North Dakota,56308.0,"399,900"
House,Active,363.07,1993.0,3.0,2.0,0.0,Laporte,North Dakota,56461.0,"450,000"
House,Pending,176.52,2007.0,4.0,3.0,0.0,Rapid City,North Dakota,57701.0,"375,000"
House,Active,367.9,2024.0,4.0,3.0,0.0,Alexandria,North Dakota,56308.0,"649,900"
Townhouse,Pending,232.35,2002.0,4.0,3.0,0.0,Alexandria,North Dakota,56308.0,"284,000"
House,Active,114.46,1999.0,3.0,2.0,0.0,Alexandria,North Dakota,56308.0,"59,500"
House,Active,401.34,2004.0,3.0,3.0,0.0,Spearfish,North Dakota,57783.0,"849,500"
House,Active,263.1,1977.0,5.0,2.0,0.0,Alexandria,North Dakota,56308.0,"479,000"
House,Active,303.98,2004.0,3.0,4.0,0.0,Alexandria,North Dakota,56308.0,"965,000"
Townhouse,Pending,150.78,2022.0,2.0,2.0,0.0,Alexandria,North Dakota,56308.0,"449,900"
House,Active,120.77,2022.0,3.0,2.0,0.0,Rapid City,North Dakota,57701.0,"139,900"
Townhouse,Active,192.31,2024.0,2.0,3.0,0.0,Alexandria,North Dakota,56308.0,"555,500"
House,Active,120.77,2023.0,3.0,2.0,0.0,Rapid City,North Dakota,57701.0,"139,900"
House,Active,694.91,1910.0,7.0,7.0,0.0,Spearfish,North Dakota,57783.0,"2,670,000"
House,Pending,338.17,2002.0,5.0,3.0,0.0,Alexandria,North Dakota,56308.0,"514,900"
House,Pending,212.84,2024.0,2.0,3.0,0.0,Alexandria,North Dakota,56308.0,"619,000"
House,Active,258.64,1990.0,4.0,3.0,0.0,Alexandria,North Dakota,56308.0,"434,900"
House,Pending,163.04,1958.0,2.0,1.0,0.0,Crow Wing Lake Twp,North Dakota,56464.0,"209,900"
House,Active,175.03,2003.0,4.0,2.0,0.0,Alexandria,North Dakota,56308.0,"304,900"
House,Active,175.4,2004.0,4.0,2.0,0.0,Alexandria,North Dakota,56308.0,"274,900"
House,Active,121.61,2014.0,2.0,1.0,0.0,Parkers Prairie,North Dakota,56361.0,"399,900"
House,Active,694.91,1910.0,10.0,13.0,0.0,Spearfish,North Dakota,57783.0,"2,670,000"
House,Active,153.38,2022.0,3.0,2.0,0.0,Nevis,North Dakota,56467.0,"699,900"
House,Pending,192.87,1978.0,4.0,2.0,0.0,Alexandria,North Dakota,56308.0,"379,500"
House,Pending,169.36,2006.0,3.0,2.0,0.0,Alexandria,North Dakota,56308.0,"309,000"
House,Active,415.65,2006.0,6.0,4.0,2.0,Beulah,North Dakota,82712.0,"849,000"
House,Active,363.07,2000.0,4.0,3.0,0.0,Spearfish,North Dakota,57783.0,"1,199,000"
House,Pending,206.06,1992.0,4.0,2.0,0.0,Alexandria,North Dakota,56308.0,"349,900"
House,Active,238.02,1916.0,3.0,2.0,0.0,Madison,North Dakota,56256.0,"439,900"
House,Active,164.25,1974.0,2.0,1.0,0.0,Lead,North Dakota,57754.0,"649,850"
House,Pending,198.35,1994.0,4.0,2.0,0.0,Alexandria,North Dakota,56308.0,"345,000"
House,Active,206.62,1986.0,5.0,3.0,0.0,Lead,North Dakota,57754.0,"1,099,000"
House,Pending,236.53,2001.0,4.0,3.0,0.0,Rapid City,North Dakota,57703.0,"420,000"
House,Active,272.48,2001.0,3.0,3.0,0.0,Beulah,North Dakota,82712.0,"595,000"
House,Active,140.1,2006.0,2.0,2.0,0.0,Nevis,North Dakota,56467.0,"269,900"
House,Active,244.89,1978.0,4.0,3.0,0.0,Alexandria,North Dakota,56308.0,"514,900"
House,Active,88.44,1912.0,2.0,1.0,1.0,Kimball,North Dakota,57355.0,"70,500"
House,Active,344.11,1972.0,4.0,3.0,0.0,Black Hawk,North Dakota,57718.0,"432,000"
House,Active,505.58,1969.0,5.0,5.0,0.0,Alexandria,North Dakota,56308.0,"485,000"
House,Pending,124.86,2015.0,2.0,2.0,0.0,Alexandria,North Dakota,56308.0,"359,900"
House,Pending,211.26,1967.0,3.0,3.0,0.0,Alexandria,North Dakota,56308.0,"359,900"
House,Active,114.08,1896.0,3.0,1.0,0.0,Lead,North Dakota,57754.0,"342,000"
House,Active,196.95,1968.0,5.0,3.0,0.0,Alexandria,North Dakota,56308.0,"335,000"
House,Active,121.42,2021.0,2.0,2.0,1.5,Deadwood,North Dakota,57732.0,"545,000"
House,Active,242.48,2014.0,4.0,4.0,1.5,Lead,North Dakota,57754.0,"379,000"
House,Pending,343.93,2018.0,4.0,4.0,0.0,Lowry,North Dakota,56349.0,"920,000"
House,Active,179.12,2022.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"429,000"
House,Active,215.07,2007.0,4.0,2.0,0.0,Beulah,North Dakota,82712.0,"495,000"
House,Active,156.82,2024.0,3.0,1.0,0.0,Rapid City,North Dakota,57703.0,"334,900"
House,Active,92.53,1898.0,2.0,1.0,0.0,Lead,North Dakota,57754.0,"169,000"
House,Pending,154.68,1970.0,3.0,2.0,0.0,Starbuck,North Dakota,56381.0,"249,900"
House,Active,184.32,1980.0,4.0,2.0,0.0,Rapid City,North Dakota,57703.0,"315,000"
House,Active,104.05,1992.0,2.0,2.0,0.0,Glenwood,North Dakota,56334.0,"189,900"
House,Active,213.31,1964.0,4.0,2.0,0.0,Starbuck,North Dakota,56381.0,"229,900"
House,Active,230.49,2002.0,5.0,3.0,0.0,Alexandria,North Dakota,56308.0,"330,000"
House,Active,269.79,2013.0,4.0,3.0,0.0,Alexandria,North Dakota,56308.0,"539,000"
House,Pending,182.83,1973.0,4.0,2.0,0.0,Rapid City,North Dakota,57701.0,"325,000"
House,Active,79.15,1890.0,3.0,1.0,0.0,Lead,North Dakota,57754.0,"200,000"
House,Active,204.39,1910.0,5.0,3.0,0.0,Nevis,North Dakota,56467.0,"399,900"
House,Pending,1.0,2005.0,4.0,5.0,0.0,Alexandria,North Dakota,56308.0,"1,499,900"
House,Active,300.26,2004.0,3.0,3.0,0.0,Deadwood,North Dakota,57732.0,"899,000"
House,Active,215.35,2005.0,2.0,2.0,0.0,Alexandria,North Dakota,56308.0,"489,900"
House,Active,288.0,2001.0,5.0,4.0,0.0,Alexandria,North Dakota,56308.0,"624,900"
House,Active,273.13,2003.0,3.0,3.0,0.0,Alexandria,North Dakota,56308.0,"440,000"
House,Pending,204.48,2004.0,4.0,3.0,0.0,Rapid City,North Dakota,57703.0,"390,000"
House,Active,205.13,2005.0,4.0,3.0,0.0,Rapid City,North Dakota,57703.0,"375,000"
House,Active,271.93,1936.0,4.0,2.0,0.0,Lead,North Dakota,57754.0,"443,500"
House,Active,189.62,1972.0,3.0,2.0,0.0,Alexandria,North Dakota,56308.0,"589,000"
Townhouse,Active,325.53,1903.0,,,0.0,Lead,North Dakota,57754.0,"475,000"
House,Active,187.29,1999.0,4.0,2.0,0.0,Rapid City,North Dakota,57703.0,"360,000"
House,Active,998.71,1896.0,6.0,4.0,0.0,Lead,North Dakota,57754.0,"675,000"
House,Active,466.37,2002.0,5.0,5.0,3.0,Beulah,North Dakota,82712.0,"2,799,000"
House,Pending,244.33,2024.0,3.0,2.0,0.0,Rapid City,North Dakota,57702.0,"501,900"
House,Active,105.63,1958.0,3.0,1.0,0.0,Rapid City,North Dakota,57701.0,"194,900"
House,Active,105.63,1958.0,3.0,1.0,0.0,Rapid City,North Dakota,57701.0,"199,900"
House,Pending,244.61,2022.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"439,900"
House,Active,157.94,1971.0,3.0,1.0,0.0,Starbuck,North Dakota,56381.0,"229,500"
House,Active,186.92,2021.0,4.0,2.0,0.0,Rapid City,North Dakota,57703.0,"349,500"
House,Pending,299.71,2013.0,4.0,3.0,0.0,Alexandria,North Dakota,56308.0,"669,000"
House,Pending,112.23,1965.0,3.0,1.0,1.5,Lead,North Dakota,57754.0,"199,999"
Townhouse,Active,212.0,2020.0,3.0,3.0,0.0,Rapid City,North Dakota,57703.0,"394,500"
House,Active,219.07,2019.0,4.0,3.0,0.0,Rapid City,North Dakota,57703.0,"392,500"
House,Active,194.63,2020.0,3.0,3.0,0.0,Alexandria,North Dakota,56308.0,"749,900"
House,Active,187.29,1992.0,4.0,2.0,0.0,Rapid City,North Dakota,57703.0,"315,000"
House,Active,149.48,1890.0,3.0,2.0,0.0,Nelson,North Dakota,56355.0,"379,900"
House,Active,183.95,1986.0,4.0,2.0,0.0,Alexandria,North Dakota,56308.0,"340,000"
House,Active,154.96,2023.0,3.0,2.0,0.0,Starbuck,North Dakota,56381.0,"399,900"
House,Active,69.49,1960.0,2.0,1.0,0.0,Mantrap Twp,North Dakota,56467.0,"300,000"
House,Active,121.7,1983.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"339,000"
House,Active,374.03,2007.0,4.0,4.0,2.0,Lead,North Dakota,57754.0,"1,175,000"
House,Active,147.72,,3.0,2.0,0.0,Rapid City,North Dakota,57701.0,"295,000"
House,Active,186.92,1998.0,4.0,3.0,0.0,Rapid City,North Dakota,57703.0,"350,000"
House,Pending,321.44,2013.0,4.0,3.0,0.0,Nevis,North Dakota,56467.0,"799,900"
House,Pending,102.56,1907.0,2.0,1.0,0.0,Rapid City,North Dakota,57701.0,"161,000"
House,Active,204.76,1950.0,3.0,2.0,0.0,Laporte,North Dakota,56461.0,"549,900"
Townhouse,Active,136.75,1954.0,,,0.0,Rapid City,North Dakota,57701.0,"379,000"
House,Pending,265.15,2024.0,4.0,3.0,0.0,Alexandria Twp,North Dakota,56308.0,"482,760"
House,Pending,136.75,2007.0,3.0,2.0,0.0,Rapid City,North Dakota,57701.0,"337,500"
House,Active,124.86,1972.0,2.0,2.0,0.0,Laporte,North Dakota,56461.0,"359,900"
House,Active,169.46,1966.0,5.0,3.0,0.0,Sebeka,North Dakota,56477.0,"324,900"
House,Pending,,2007.0,4.0,3.0,0.0,Rapid City,North Dakota,57703.0,"379,900"
House,Active,178.37,2005.0,3.0,2.0,0.0,Laporte,North Dakota,56461.0,"374,900"
House,Active,117.06,1997.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"87,500"
House,Active,139.35,2023.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"186,500"
House,Active,140.47,2024.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"189,900"
House,Active,,2023.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"189,900"
House,Active,140.47,2024.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"195,000"
House,Pending,198.44,1977.0,3.0,2.0,0.0,Alexandria,North Dakota,56308.0,"675,000"
House,Active,116.13,2023.0,3.0,2.0,0.0,rapid city,North Dakota,57703.0,"185,000"
House,Active,208.1,2017.0,3.0,5.0,1.5,Rapid City,North Dakota,57703.0,"749,000"
House,Active,346.34,2005.0,4.0,3.0,1.5,Nemo,North Dakota,57759.0,"1,195,000"
House,Active,143.44,1920.0,3.0,1.0,0.0,Hudson Twp,North Dakota,56308.0,"344,900"
House,Pending,150.87,2017.0,3.0,2.0,0.0,Nevis,North Dakota,56467.0,"289,900"
House,Active,147.99,1949.0,3.0,1.0,0.0,Rapid City,North Dakota,57701.0,"289,000"
House,Active,201.23,1978.0,4.0,1.0,0.0,Laporte,North Dakota,56461.0,"275,000"
House,Pending,77.3,1900.0,1.0,1.0,0.0,Alexandria,North Dakota,56308.0,"179,900"
House,Active,260.13,1935.0,2.0,3.0,0.0,Beulah,North Dakota,82712.0,"1,495,000"
House,Active,193.42,1885.0,4.0,2.0,2.0,Deadwood,North Dakota,57732.0,"624,900"
House,Pending,192.31,2013.0,2.0,3.0,0.0,Gary,North Dakota,57237.0,"649,900"
House,Active,236.44,1999.0,4.0,2.0,0.0,Glenwood,North Dakota,56334.0,"379,900"
House,Active,212.66,1965.0,3.0,2.0,0.0,Clontarf,North Dakota,56226.0,"179,000"
House,Active,219.62,2019.0,4.0,2.0,2.0,Rapid City,North Dakota,57703.0,"1,300,000"
House,Pending,101.17,2016.0,2.0,1.0,0.0,Glenwood,North Dakota,56334.0,"659,900"
House,Active,93.09,1930.0,2.0,1.0,0.0,Rapid City,North Dakota,57701.0,"225,000"
,,,,,,0.0,,North Dakota,,
House,Pending,415.37,2004.0,4.0,4.0,0.0,Forada,North Dakota,56308.0,"549,900"
Townhouse,Pending,137.5,1996.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"409,900"
House,Active,147.16,2023.0,3.0,2.0,0.0,Lead,North Dakota,57754.0,"850,000"
House,Pending,374.21,2021.0,5.0,4.0,0.0,Alexandria,North Dakota,56308.0,"1,190,000"
House,Active,296.17,2023.0,5.0,5.0,2.0,Lead,North Dakota,57754.0,"1,349,000"
House,Active,167.41,2009.0,4.0,2.0,1.5,Lead,North Dakota,57754.0,"637,000"
House,Active,86.03,1951.0,2.0,1.0,0.0,Rapid City,North Dakota,57701.0,"240,000"
House,Active,196.95,2015.0,4.0,2.0,1.5,Lead,North Dakota,57754.0,"697,500"
House,Active,237.46,2005.0,2.0,2.0,0.0,Nemo,North Dakota,57759.0,"849,000"
House,Active,133.78,1928.0,2.0,2.0,0.0,Rapid City,North Dakota,57701.0,"325,000"
Townhouse,Active,133.78,1928.0,,,0.0,Rapid City,North Dakota,57701.0,"325,000"
House,Active,365.95,2004.0,3.0,3.0,0.0,Laporte,North Dakota,56461.0,"1,290,000"
House,Active,140.19,2017.0,3.0,2.0,0.0,Rapid City,North Dakota,57701.0,"349,900"
House,Active,160.54,1955.0,5.0,2.0,0.0,Rapid City,North Dakota,57701.0,"269,000"
House,Active,179.49,1986.0,3.0,2.0,0.0,Alexandria,North Dakota,56355.0,"484,900"
House,Pending,164.81,2011.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"480,000"
House,Active,557.42,1996.0,9.0,4.0,2.0,Witten,North Dakota,57584.0,"475,000"
House,Active,199.18,2002.0,4.0,3.0,0.0,Rapid City,North Dakota,57701.0,"439,000"
House,Active,343.46,1933.0,4.0,4.0,2.0,Rapid City,North Dakota,57701.0,"875,000"
House,Active,189.71,2001.0,2.0,2.0,0.0,Rapid City,North Dakota,57703.0,"534,400"
House,Active,310.3,1939.0,5.0,5.0,0.0,Rapid City,North Dakota,57701.0,"770,000"
House,Active,288.0,1939.0,5.0,5.0,0.0,RAPID CITY,North Dakota,57701.0,"770,000"
House,Active,150.5,2003.0,3.0,2.0,0.0,Laporte,North Dakota,56461.0,"229,900"
House,Active,179.21,2023.0,3.0,3.0,0.0,Rapid City,North Dakota,57702.0,"470,000"
House,Active,204.02,2024.0,3.0,2.0,0.0,Rapid City,North Dakota,57703.0,"675,000"
Townhouse,Active,259.2,1989.0,3.0,3.0,0.0,Rapid City,North Dakota,57702.0,"495,000"
House,Active,257.34,2024.0,4.0,3.0,0.0,Rapid City,North Dakota,57703.0,"775,000"
House,Active,257.34,2024.0,2.0,2.0,0.0,Rapid City,North Dakota,57703.0,"669,000"
House,Active,306.49,2021.0,6.0,5.0,2.0,Lead,North Dakota,57754.0,"1,450,000"
House,Active,531.96,2024.0,7.0,7.0,0.0,Lead,North Dakota,57754.0,"1,999,000"
House,Active,,,4.0,2.0,0.0,Rapid City,North Dakota,57703.0,"375,000"
House,Active,179.02,2021.0,4.0,2.0,0.0,Rapid City,North Dakota,57703.0,"399,000"
House,Active,170.29,2020.0,3.0,2.0,0.0,Lead,North Dakota,57754.0,"1,225,000"
House,Active,531.96,2023.0,7.0,7.0,0.0,Lead,North Dakota,57754.0,"1,999,000"
House,Active,491.27,2023.0,6.0,8.0,1.5,Lead,North Dakota,57754.0,"1,998,000"
House,Active,98.11,1956.0,2.0,1.0,0.0,Rapid City,North Dakota,57701.0,"220,000"
House,Active,111.48,1961.0,3.0,1.0,0.0,Rapid City,North Dakota,57701.0,"299,900"
House,Active,222.04,2018.0,4.0,3.0,0.0,Rapid City,North Dakota,57703.0,"475,000"
House,Active,187.29,1972.0,3.0,3.0,0.0,Rapid City,North Dakota,57702.0,"369,900"
House,Active,228.54,2000.0,4.0,2.0,0.0,Rapid City,North Dakota,57701.0,"375,000"
House,Active,227.98,2024.0,2.0,2.0,0.0,Rapid City,North Dakota,57703.0,"445,000"
House,Active,173.73,2023.0,4.0,3.0,0.0,Lead,North Dakota,57754.0,"875,000"
Townhouse,Active,370.5,2022.0,,,0.0,Lead,North Dakota,57754.0,"1,349,000"
House,Pending,222.22,1968.0,3.0,2.0,0.0,Whitefish,Montana,59937.0,"875,000"
House,Active,276.2,2019.0,3.0,3.0,0.0,Bigfork,Montana,59911.0,"1,599,000"
House,Pending,55.74,1975.0,1.0,1.0,0.0,Missoula,Montana,59801.0,"333,000"
House,Active,142.7,2009.0,,,0.0,Saint Ignatius,Montana,59865.0,"797,900"
House,Active,223.9,1992.0,4.0,3.0,0.0,Polson,Montana,59860.0,"689,000"
House,Active,162.77,2005.0,3.0,2.0,0.0,Fortine,Montana,59918.0,"665,000"
Townhouse,Active,,1984.0,,,0.0,Columbia Falls,Montana,59912.0,"895,000"
House,Active,167.6,2000.0,3.0,2.0,0.0,Missoula,Montana,59801.0,"485,000"
House,Active,218.79,1950.0,6.0,4.0,0.0,Ronan,Montana,59864.0,"649,900"
House,Pending,107.02,1972.0,3.0,2.0,0.0,Great Falls,Montana,59404.0,"349,900"
House,Active,286.51,1991.0,5.0,3.0,0.0,Helena,Montana,59601.0,"825,000"
Townhouse,Pending,133.41,2024.0,3.0,2.0,1.0,Billings,Montana,59106.0,"385,000"
House,Active,152.92,2019.0,3.0,2.0,1.0,Billings,Montana,59101.0,"499,999"
House,Pending,188.41,1998.0,4.0,3.0,2.0,Billings,Montana,59101.0,"349,900"
House,Active,380.16,1988.0,4.0,3.0,2.0,Red Lodge,Montana,59068.0,"2,396,888"
Townhouse,Pending,263.29,2005.0,3.0,2.0,2.0,Billings,Montana,59106.0,"375,000"
House,Active,207.17,1971.0,5.0,3.0,1.0,Billings,Montana,59102.0,"365,000"
House,Active,253.44,1993.0,3.0,3.0,0.0,Bozeman,Montana,59715.0,"925,000"
House,Pending,146.79,2024.0,3.0,2.0,1.0,Belgrade,Montana,59714.0,"575,000"
House,Active,252.7,2002.0,2.0,2.0,2.0,Sheridan,Montana,59749.0,"695,000"
House,Pending,115.39,1900.0,2.0,1.0,1.0,Livingston,Montana,59047.0,"549,000"
House,Active,244.52,2004.0,3.0,2.0,2.0,Belgrade,Montana,59714.0,"699,000"
House,Active,243.78,2020.0,3.0,2.0,1.0,Ennis,Montana,59729.0,"910,000"
House,Pending,164.35,2018.0,3.0,3.0,2.0,Belgrade,Montana,59714.0,"492,500"
House,Pending,187.11,1928.0,3.0,2.0,1.0,Livingston,Montana,59047.0,"725,000"
House,Pending,148.18,1907.0,2.0,1.0,2.0,Manhattan,Montana,59741.0,"1,900,000"
House,Active,197.7,2019.0,4.0,3.0,0.0,Manhattan,Montana,59741.0,"600,000"
Townhouse,Active,138.05,2000.0,2.0,3.0,0.0,West Glacier,Montana,59936.0,"750,000"
House,Active,141.21,1910.0,3.0,2.0,0.0,Baker,Montana,59313.0,"130,000"
House,Active,162.39,1961.0,2.0,2.0,0.0,Glasgow,Montana,59230.0,"170,000"
House,Active,260.13,1981.0,5.0,3.0,0.0,Havre,Montana,59501.0,"375,000"
House,Active,296.83,2020.0,4.0,3.0,2.0,Bozeman,Montana,59718.0,"1,295,000"
House,Active,303.79,2009.0,3.0,3.0,0.0,Victor,Montana,59875.0,"2,582,400"
House,Active,167.6,2000.0,3.0,2.0,0.0,Missoula,Montana,59801.0,"485,000"
House,Active,261.99,1904.0,4.0,2.0,2.0,Virginia City,Montana,59755.0,"475,000"
Townhouse,Pending,,1995.0,,,1.0,Bozeman,Montana,59715.0,"1,049,000"
House,Active,324.79,1998.0,4.0,4.0,2.0,Polson,Montana,59860.0,"699,000"
House,Active,131.55,1997.0,3.0,2.0,1.0,Bozeman,Montana,59718.0,"619,000"
House,Pending,114.83,2001.0,3.0,3.0,2.0,Belgrade,Montana,59714.0,"435,000"
Townhouse,Pending,,1920.0,,,2.0,Bozeman,Montana,59715.0,"1,650,000"
House,Active,259.66,2003.0,4.0,3.0,2.0,Belgrade,Montana,59714.0,"735,000"
House,Pending,264.22,2018.0,2.0,2.0,1.0,Livingston,Montana,59047.0,"799,000"
House,Pending,185.81,2020.0,3.0,3.0,2.0,Belgrade,Montana,59714.0,"529,900"
House,Active,94.67,2021.0,2.0,2.0,1.0,Dillon,Montana,59725.0,"320,000"
House,Active,49.33,1930.0,1.0,1.0,1.0,Butte,Montana,59701.0,"120,000"
House,Active,165.37,2023.0,3.0,3.0,2.0,Belgrade,Montana,59714.0,"560,000"
House,Active,351.64,2011.0,3.0,4.0,0.0,Bigfork,Montana,59911.0,"2,950,000"
House,Pending,158.77,2022.0,3.0,2.0,1.0,Billings,Montana,59106.0,"499,900"
House,Active,9.29,,,,0.0,Roberts,Montana,59070.0,"138,000"
House,Pending,198.81,1900.0,4.0,2.0,2.0,Fromberg,Montana,59029.0,"1,500,000"
House,Pending,178.93,2010.0,4.0,2.0,0.0,Billings,Montana,59106.0,"490,000"
House,Active,238.2,1963.0,4.0,3.0,0.0,Miles City,Montana,59301.0,"287,000"
House,Pending,218.88,1973.0,4.0,2.0,0.0,Colstrip,Montana,59323.0,"215,000"
House,Active,169.46,1990.0,4.0,2.0,0.0,Ronan,Montana,59864.0,"419,000"
House,Pending,113.06,1996.0,3.0,2.0,0.0,Helena,Montana,59602.0,"399,000"
House,Active,44.59,2008.0,1.0,1.0,0.0,Bigfork,Montana,59911.0,"759,000"
House,Pending,82.5,1935.0,2.0,1.0,0.0,Kalispell,Montana,59901.0,"349,900"
House,Active,214.61,2001.0,3.0,2.0,0.0,Helena,Montana,59602.0,"488,000"
House,Active,118.92,2015.0,2.0,1.0,0.0,Lincoln,Montana,59639.0,"320,000"
House,Active,178.37,1971.0,5.0,2.0,0.0,Hamilton,Montana,59840.0,"384,000"
House,Pending,217.58,1955.0,3.0,1.0,0.0,Missoula,Montana,59802.0,"465,000"
House,Active,191.75,2017.0,4.0,2.0,0.0,Missoula,Montana,59808.0,"835,000"
